classe_consommation_energie,clean_dep,year_etablissement,nombre_batiments
B,47,2016.0,174
B,47,2017.0,197
B,47,2018.0,179
B,47,2019.0,241
B,47,2020.0,193
B,47,2021.0,98
C,47,2013.0,332
C,47,2014.0,897
C,47,2015.0,766
C,47,2016.0,657
C,47,2017.0,697
C,47,2018.0,657
C,47,2019.0,756
C,47,2020.0,737
C,47,2021.0,495
D,47,2013.0,844
D,47,2014.0,1635
D,47,2015.0,1756
D,47,2016.0,1563
D,47,2017.0,1579
D,47,2018.0,1626
D,47,2019.0,1936
D,47,2020.0,1842
D,47,2021.0,1088
E,47,2013.0,589
E,47,2014.0,1195
E,47,2015.0,1157
E,47,2016.0,1084
E,47,2017.0,1155
E,47,2018.0,1161
E,47,2019.0,1241
E,47,2020.0,1093
E,47,2021.0,661
F,47,2013.0,274
F,47,2014.0,409
F,47,2015.0,419
F,47,2016.0,411
F,47,2017.0,375
F,47,2018.0,364
F,47,2019.0,418
F,47,2020.0,361
F,47,2021.0,224
G,47,2013.0,76
G,47,2014.0,89
G,47,2015.0,92
G,47,2016.0,151
G,47,2017.0,105
G,47,2018.0,83
G,47,2019.0,109
G,47,2020.0,109
G,47,2021.0,66
N,47,2013.0,524
N,47,2014.0,1338
N,47,2015.0,1477
N,47,2016.0,1614
N,47,2017.0,1946
N,47,2018.0,2821
N,47,2019.0,2423
N,47,2020.0,2167
N,47,2021.0,1562
A,48,2012.0,1
A,48,2013.0,35
A,48,2014.0,33
A,48,2015.0,4
A,48,2016.0,7
A,48,2017.0,3
A,48,2018.0,23
A,48,2019.0,18
A,48,2020.0,15
A,48,2021.0,5
B,48,2013.0,2
B,48,2014.0,26
B,48,2015.0,55
B,48,2016.0,80
B,48,2017.0,53
B,48,2018.0,62
B,48,2019.0,74
B,48,2020.0,64
B,48,2021.0,31
C,48,2013.0,17
C,48,2014.0,42
C,48,2015.0,52
C,48,2016.0,33
C,48,2017.0,35
C,48,2018.0,56
C,48,2019.0,72
C,48,2020.0,46
C,48,2021.0,47
D,48,2013.0,45
D,48,2014.0,79
D,48,2015.0,104
D,48,2016.0,79
D,48,2017.0,106
D,48,2018.0,149
D,48,2019.0,210
D,48,2020.0,179
D,48,2021.0,113
E,48,2013.0,57
E,48,2014.0,98
E,48,2015.0,130
E,48,2016.0,142
E,48,2017.0,118
E,48,2018.0,180
E,48,2019.0,263
E,48,2020.0,228
E,48,2021.0,155
F,48,2013.0,91
F,48,2014.0,92
F,48,2015.0,77
F,48,2016.0,62
F,48,2017.0,56
F,48,2018.0,95
F,48,2019.0,162
F,48,2020.0,101
F,48,2021.0,78
G,48,2013.0,75
G,48,2014.0,50
G,48,2015.0,28
G,48,2016.0,60
G,48,2017.0,47
G,48,2018.0,53
G,48,2019.0,55
G,48,2020.0,71
G,48,2021.0,45
N,48,2013.0,70
N,48,2014.0,138
N,48,2015.0,199
N,48,2016.0,246
N,48,2017.0,258
N,48,2018.0,284
N,48,2019.0,298
N,48,2020.0,439
N,48,2021.0,257
A,49,2013.0,610
A,49,2014.0,1315
A,49,2015.0,1389
A,49,2016.0,1814
A,49,2017.0,1779
A,49,2018.0,2180
A,49,2019.0,2185
A,49,2020.0,1840
A,49,2021.0,1111
B,49,2012.0,1
B,49,2013.0,260
B,49,2014.0,842
B,49,2015.0,1059
B,49,2016.0,1246
B,49,2017.0,1765
B,49,2018.0,2231
B,49,2019.0,2779
B,49,2020.0,1857
B,49,2021.0,1809
C,49,2013.0,1158
C,49,2014.0,1931
C,49,2015.0,2094
C,49,2016.0,2521
C,49,2017.0,2829
C,49,2018.0,4455
C,49,2019.0,4915
C,49,2020.0,4434
C,49,2021.0,3682
D,49,2011.0,2
D,49,2012.0,3
D,49,2013.0,1843
D,49,2014.0,4056
D,49,2015.0,3668
D,49,2016.0,3604
D,49,2017.0,4125
D,49,2018.0,5725
D,49,2019.0,8264
D,49,2020.0,5228
D,49,2021.0,3122
E,49,2010.0,1
E,49,2011.0,1
E,49,2013.0,1337
E,49,2014.0,2688
E,49,2015.0,2296
E,49,2016.0,2298
E,49,2017.0,2750
E,49,2018.0,3620
E,49,2019.0,4803
E,49,2020.0,3230
E,49,2021.0,1982
F,49,2013.0,459
F,49,2014.0,698
F,49,2015.0,663
F,49,2016.0,628
F,49,2017.0,770
F,49,2018.0,964
F,49,2019.0,1089
F,49,2020.0,916
F,49,2021.0,523
G,49,2013.0,151
G,49,2014.0,226
G,49,2015.0,191
G,49,2016.0,149
G,49,2017.0,170
G,49,2018.0,170
G,49,2019.0,254
G,49,2020.0,290
G,49,2021.0,111
N,49,2013.0,898
N,49,2014.0,1868
N,49,2015.0,1869
N,49,2016.0,2273
N,49,2017.0,2637
N,49,2018.0,6358
N,49,2019.0,4117
N,49,2020.0,4080
N,49,2021.0,2758
A,50,2013.0,92
A,50,2014.0,289
A,50,2015.0,381
A,50,2016.0,430
A,50,2017.0,355
A,50,2018.0,418
A,50,2019.0,457
A,50,2020.0,380
A,50,2021.0,290
B,50,2013.0,72
B,50,2014.0,418
B,50,2015.0,626
B,50,2016.0,1003
B,50,2017.0,626
B,50,2018.0,795
B,50,2019.0,766
B,50,2020.0,642
B,50,2021.0,400
C,50,2011.0,1
C,50,2013.0,372
C,50,2014.0,678
C,50,2015.0,696
C,50,2016.0,1084
C,50,2017.0,867
C,50,2018.0,1489
C,50,2019.0,1055
C,50,2020.0,907
C,50,2021.0,829
D,50,2011.0,1
D,50,2012.0,4
D,50,2013.0,1136
D,50,2014.0,2069
D,50,2015.0,1602
D,50,2016.0,2362
D,50,2017.0,1765
D,50,2018.0,3345
D,50,2019.0,2558
D,50,2020.0,2268
D,50,2021.0,1312
E,50,2010.0,1
E,50,2012.0,1
E,50,2013.0,977
E,50,2014.0,1580
E,50,2015.0,1508
E,50,2016.0,1715
E,50,2017.0,1574
E,50,2018.0,3920
E,50,2019.0,1749
E,50,2020.0,1689
E,50,2021.0,1231
F,50,2012.0,1
F,50,2013.0,437
F,50,2014.0,691
F,50,2015.0,897
F,50,2016.0,741
F,50,2017.0,711
F,50,2018.0,2190
F,50,2019.0,723
F,50,2020.0,640
F,50,2021.0,471
G,50,2013.0,178
G,50,2014.0,307
G,50,2015.0,274
G,50,2016.0,345
G,50,2017.0,273
G,50,2018.0,713
G,50,2019.0,253
G,50,2020.0,207
G,50,2021.0,157
I,50,2013.0,1
N,50,2009.0,5
N,50,2011.0,1
N,50,2013.0,634
N,50,2014.0,1491
N,50,2015.0,1793
N,50,2016.0,1953
N,50,2017.0,2205
N,50,2018.0,2573
N,50,2019.0,2943
N,50,2020.0,2651
N,50,2021.0,1786
A,51,2013.0,43
A,51,2014.0,203
A,51,2015.0,195
A,51,2016.0,182
A,51,2017.0,242
A,51,2018.0,165
A,51,2019.0,260
A,51,2020.0,155
A,51,2021.0,137
B,51,2013.0,627
B,51,2014.0,1990
B,51,2015.0,1358
B,51,2016.0,1372
B,51,2017.0,1560
B,51,2018.0,1919
B,51,2019.0,2320
B,51,2020.0,1414
B,51,2021.0,1104
C,51,2011.0,1
C,51,2013.0,414
C,51,2014.0,880
C,51,2015.0,1238
C,51,2016.0,856
C,51,2017.0,1152
C,51,2018.0,1352
C,51,2019.0,1506
C,51,2020.0,1531
C,51,2021.0,955
D,51,2013.0,998
D,51,2014.0,1670
D,51,2015.0,1785
D,51,2016.0,1881
D,51,2017.0,2048
D,51,2018.0,2607
D,51,2019.0,3171
D,51,2020.0,2472
D,51,2021.0,1638
E,51,2013.0,834
E,51,2014.0,1653
E,51,2015.0,1492
E,51,2016.0,1761
E,51,2017.0,1713
E,51,2018.0,2303
E,51,2019.0,3174
E,51,2020.0,2027
E,51,2021.0,1349
F,51,2012.0,1
F,51,2013.0,500
F,51,2014.0,848
F,51,2015.0,925
F,51,2016.0,774
F,51,2017.0,859
F,51,2018.0,995
F,51,2019.0,1249
F,51,2020.0,850
F,51,2021.0,540
G,51,2012.0,1
G,51,2013.0,169
G,51,2014.0,321
G,51,2015.0,321
G,51,2016.0,240
G,51,2017.0,305
G,51,2018.0,284
G,51,2019.0,300
G,51,2020.0,225
G,51,2021.0,171
N,51,2013.0,756
N,51,2014.0,1482
N,51,2015.0,1721
N,51,2016.0,1916
N,51,2017.0,2720
N,51,2018.0,2560
N,51,2019.0,3082
N,51,2020.0,2923
N,51,2021.0,1726
A,52,2013.0,19
A,52,2014.0,39
A,52,2015.0,66
A,52,2016.0,65
A,52,2017.0,85
A,52,2018.0,96
A,52,2019.0,105
A,52,2020.0,105
A,52,2021.0,110
B,52,2013.0,26
B,52,2014.0,149
B,52,2015.0,92
B,52,2016.0,66
B,52,2017.0,1201
B,52,2018.0,184
B,52,2019.0,120
B,52,2020.0,207
B,52,2021.0,59
C,52,2013.0,106
C,52,2014.0,223
C,52,2015.0,165
C,52,2016.0,127
C,52,2017.0,943
C,52,2018.0,425
C,52,2019.0,628
C,52,2020.0,671
C,52,2021.0,164
D,52,2013.0,232
D,52,2014.0,512
D,52,2015.0,602
D,52,2016.0,405
D,52,2017.0,1468
D,52,2018.0,1166
D,52,2019.0,1380
D,52,2020.0,1096
D,52,2021.0,434
E,52,2013.0,233
E,52,2014.0,599
E,52,2015.0,639
E,52,2016.0,426
E,52,2017.0,538
E,52,2018.0,645
E,52,2019.0,681
E,52,2020.0,591
E,52,2021.0,307
F,52,2013.0,144
F,52,2014.0,266
F,52,2015.0,218
F,52,2016.0,190
F,52,2017.0,219
F,52,2018.0,214
F,52,2019.0,321
F,52,2020.0,232
F,52,2021.0,112
G,52,2013.0,66
G,52,2014.0,98
G,52,2015.0,80
G,52,2016.0,60
G,52,2017.0,72
G,52,2018.0,83
G,52,2019.0,76
G,52,2020.0,80
G,52,2021.0,53
N,52,2013.0,190
N,52,2014.0,352
N,52,2015.0,387
N,52,2016.0,494
N,52,2017.0,560
N,52,2018.0,605
N,52,2019.0,770
N,52,2020.0,744
N,52,2021.0,445
A,53,2013.0,51
A,53,2014.0,251
A,53,2015.0,372
A,53,2016.0,450
A,53,2017.0,587
A,53,2018.0,680
A,53,2019.0,615
A,53,2020.0,372
A,53,2021.0,351
B,53,2013.0,61
B,53,2014.0,186
B,53,2015.0,267
B,53,2016.0,465
B,53,2017.0,309
B,53,2018.0,349
B,53,2019.0,1004
B,53,2020.0,560
B,53,2021.0,226
C,53,2013.0,300
C,53,2014.0,571
C,53,2015.0,487
C,53,2016.0,872
C,53,2017.0,995
C,53,2018.0,1444
C,53,2019.0,3773
C,53,2020.0,681
C,53,2021.0,482
D,53,2011.0,1
D,53,2013.0,607
D,53,2014.0,1117
D,53,2015.0,1002
D,53,2016.0,1235
D,53,2017.0,2075
D,53,2018.0,1712
D,53,2019.0,2765
D,53,2020.0,1561
D,53,2021.0,962
E,53,2013.0,539
E,53,2014.0,888
E,53,2015.0,946
E,53,2016.0,1483
E,53,2017.0,4070
E,53,2018.0,1658
E,53,2019.0,1882
E,53,2020.0,1246
E,53,2021.0,844
F,53,2013.0,256
F,53,2014.0,406
F,53,2015.0,360
F,53,2016.0,408
F,53,2017.0,881
F,53,2018.0,593
F,53,2019.0,532
F,53,2020.0,383
F,53,2021.0,262
G,53,2013.0,70
G,53,2014.0,117
G,53,2015.0,100
G,53,2016.0,91
G,53,2017.0,131
G,53,2018.0,132
G,53,2019.0,92
G,53,2020.0,66
G,53,2021.0,42
N,53,2011.0,2
N,53,2013.0,379
N,53,2014.0,927
N,53,2015.0,1031
N,53,2016.0,1122
N,53,2017.0,1344
N,53,2018.0,1500
N,53,2019.0,1832
N,53,2020.0,1644
N,53,2021.0,1758
A,54,2013.0,77
A,54,2014.0,375
A,54,2015.0,153
A,54,2016.0,470
A,54,2017.0,250
A,54,2018.0,364
A,54,2019.0,620
A,54,2020.0,374
A,54,2021.0,308
B,54,2013.0,761
B,54,2014.0,1257
B,54,2015.0,1147
B,54,2016.0,1385
B,54,2017.0,1120
B,54,2018.0,1349
B,54,2019.0,1817
B,54,2020.0,1693
B,54,2021.0,1094
C,54,2013.0,793
C,54,2014.0,2110
C,54,2015.0,1599
C,54,2016.0,2661
C,54,2017.0,2284
C,54,2018.0,4042
C,54,2019.0,3380
C,54,2020.0,2906
C,54,2021.0,2070
D,54,2013.0,1416
D,54,2014.0,2891
D,54,2015.0,2965
D,54,2016.0,3149
D,54,2017.0,3237
D,54,2018.0,5417
D,54,2019.0,5701
D,54,2020.0,3304
D,54,2021.0,2711
E,54,2013.0,1359
E,54,2014.0,2544
E,54,2015.0,3135
E,54,2016.0,2499
E,54,2017.0,2656
E,54,2018.0,3462
E,54,2019.0,4063
E,54,2020.0,2834
E,54,2021.0,1921
F,54,2013.0,738
F,54,2014.0,1282
F,54,2015.0,1256
F,54,2016.0,1152
F,54,2017.0,1288
F,54,2018.0,1374
F,54,2019.0,1585
F,54,2020.0,1255
F,54,2021.0,728
G,54,2000.0,1
G,54,2013.0,283
G,54,2014.0,571
G,54,2015.0,649
G,54,2016.0,481
G,54,2017.0,476
G,54,2018.0,482
G,54,2019.0,489
G,54,2020.0,363
G,54,2021.0,185
N,54,2013.0,809
N,54,2014.0,2026
N,54,2015.0,2361
N,54,2016.0,2710
N,54,2017.0,3010
N,54,2018.0,3140
N,54,2019.0,3362
N,54,2020.0,3340
N,54,2021.0,1878
A,55,2014.0,15
A,55,2015.0,12
A,55,2016.0,12
A,55,2017.0,26
A,55,2018.0,25
A,55,2019.0,79
A,55,2020.0,27
A,55,2021.0,16
B,55,2013.0,13
B,55,2014.0,40
B,55,2015.0,48
B,55,2016.0,77
B,55,2017.0,78
B,55,2018.0,93
B,55,2019.0,71
B,55,2020.0,88
B,55,2021.0,85
C,55,2013.0,93
C,55,2014.0,135
C,55,2015.0,153
C,55,2016.0,201
C,55,2017.0,218
C,55,2018.0,228
C,55,2019.0,198
C,55,2020.0,282
C,55,2021.0,187
D,55,2012.0,1
D,55,2013.0,225
D,55,2014.0,467
D,55,2015.0,443
D,55,2016.0,467
D,55,2017.0,599
D,55,2018.0,559
D,55,2019.0,555
D,55,2020.0,518
D,55,2021.0,345
E,55,2013.0,317
E,55,2014.0,472
E,55,2015.0,462
E,55,2016.0,442
E,55,2017.0,467
E,55,2018.0,484
E,55,2019.0,490
E,55,2020.0,452
E,55,2021.0,313
F,55,2013.0,168
F,55,2014.0,258
F,55,2015.0,258
F,55,2016.0,214
F,55,2017.0,226
F,55,2018.0,234
F,55,2019.0,250
F,55,2020.0,192
F,55,2021.0,119
G,55,2013.0,64
G,55,2014.0,109
G,55,2015.0,90
G,55,2016.0,93
G,55,2017.0,84
G,55,2018.0,82
G,55,2019.0,58
G,55,2020.0,84
G,55,2021.0,36
N,55,2013.0,238
N,55,2014.0,540
N,55,2015.0,560
N,55,2016.0,550
N,55,2017.0,616
N,55,2018.0,733
N,55,2019.0,889
N,55,2020.0,907
N,55,2021.0,601
A,56,2013.0,405
A,56,2014.0,984
A,56,2015.0,1201
A,56,2016.0,1127
A,56,2017.0,1557
A,56,2018.0,1655
A,56,2019.0,1905
A,56,2020.0,1677
A,56,2021.0,1253
B,56,2013.0,436
B,56,2014.0,1341
B,56,2015.0,1643
B,56,2016.0,1765
B,56,2017.0,2233
B,56,2018.0,2114
B,56,2019.0,3249
B,56,2020.0,2293
B,56,2021.0,1893
C,56,2012.0,1
C,56,2013.0,768
C,56,2014.0,1614
C,56,2015.0,1577
C,56,2016.0,1525
C,56,2017.0,1875
C,56,2018.0,2262
C,56,2019.0,2776
C,56,2020.0,2416
C,56,2021.0,1579
D,56,2011.0,2
D,56,2013.0,1877
D,56,2014.0,3411
D,56,2015.0,3344
D,56,2016.0,3349
D,56,2017.0,3698
D,56,2018.0,4759
D,56,2019.0,5210
D,56,2020.0,4500
D,56,2021.0,3053
E,56,2004.0,1
E,56,2013.0,1299
E,56,2014.0,2408
E,56,2015.0,2445
E,56,2016.0,2650
E,56,2017.0,2964
E,56,2018.0,3174
E,56,2019.0,3489
E,56,2020.0,3059
E,56,2021.0,1992
F,56,2013.0,560
F,56,2014.0,872
F,56,2015.0,838
F,56,2016.0,815
F,56,2017.0,894
F,56,2018.0,1018
F,56,2019.0,1028
F,56,2020.0,901
F,56,2021.0,583
G,56,2013.0,146
G,56,2014.0,244
G,56,2015.0,210
G,56,2016.0,218
G,56,2017.0,222
G,56,2018.0,233
G,56,2019.0,240
G,56,2020.0,222
G,56,2021.0,114
N,56,2013.0,640
N,56,2014.0,1457
N,56,2015.0,1482
N,56,2016.0,1714
N,56,2017.0,2170
N,56,2018.0,2353
N,56,2019.0,2650
N,56,2020.0,2483
N,56,2021.0,1347
A,57,2013.0,73
A,57,2014.0,313
A,57,2015.0,306
A,57,2016.0,318
A,57,2017.0,411
A,57,2018.0,634
A,57,2019.0,1050
A,57,2020.0,689
A,57,2021.0,308
B,57,2013.0,325
B,57,2014.0,1481
B,57,2015.0,1678
B,57,2016.0,2319
B,57,2017.0,2550
B,57,2018.0,2857
B,57,2019.0,3333
B,57,2020.0,2959
B,57,2021.0,2011
C,57,2013.0,471
C,57,2014.0,3686
C,57,2015.0,3191
C,57,2016.0,3006
C,57,2017.0,3161
C,57,2018.0,3710
C,57,2019.0,4878
C,57,2020.0,3115
C,57,2021.0,2245
D,57,2013.0,1141
D,57,2014.0,4097
D,57,2015.0,3463
D,57,2016.0,4092
D,57,2017.0,3977
D,57,2018.0,7300
D,57,2019.0,6820
D,57,2020.0,4078
D,57,2021.0,2735
E,57,2010.0,1
E,57,2013.0,1117
E,57,2014.0,2486
E,57,2015.0,2485
E,57,2016.0,2730
E,57,2017.0,3017
E,57,2018.0,5108
E,57,2019.0,4307
E,57,2020.0,3152
E,57,2021.0,2298
F,57,2013.0,572
F,57,2014.0,1277
F,57,2015.0,1198
F,57,2016.0,1184
F,57,2017.0,1440
F,57,2018.0,1552
F,57,2019.0,1416
F,57,2020.0,1334
F,57,2021.0,872
G,57,2013.0,180
G,57,2014.0,359
G,57,2015.0,414
G,57,2016.0,383
G,57,2017.0,465
G,57,2018.0,494
G,57,2019.0,441
G,57,2020.0,360
G,57,2021.0,228
N,57,2013.0,674
N,57,2014.0,1534
N,57,2015.0,1400
N,57,2016.0,1532
N,57,2017.0,2117
N,57,2018.0,2610
N,57,2019.0,2498
N,57,2020.0,2270
N,57,2021.0,1325
A,58,2013.0,45
A,58,2014.0,82
A,58,2015.0,179
A,58,2016.0,162
A,58,2017.0,161
A,58,2018.0,182
A,58,2019.0,183
A,58,2020.0,181
A,58,2021.0,122
B,58,2013.0,13
B,58,2014.0,68
B,58,2015.0,182
B,58,2016.0,187
B,58,2017.0,206
B,58,2018.0,217
B,58,2019.0,261
B,58,2020.0,126
B,58,2021.0,60
C,58,2008.0,1
C,58,2013.0,67
C,58,2014.0,132
C,58,2015.0,126
C,58,2016.0,180
C,58,2017.0,210
C,58,2018.0,159
C,58,2019.0,253
C,58,2020.0,209
C,58,2021.0,133
D,58,2010.0,1
D,58,2011.0,1
D,58,2012.0,4
D,58,2013.0,250
D,58,2014.0,564
D,58,2015.0,405
D,58,2016.0,635
D,58,2017.0,474
D,58,2018.0,516
D,58,2019.0,627
D,58,2020.0,660
D,58,2021.0,503
D,58,2022.0,2
E,58,2012.0,1
E,58,2013.0,302
E,58,2014.0,537
E,58,2015.0,490
E,58,2016.0,881
E,58,2017.0,560
E,58,2018.0,600
E,58,2019.0,813
E,58,2020.0,624
E,58,2021.0,421
F,58,2008.0,1
F,58,2013.0,197
F,58,2014.0,328
F,58,2015.0,353
F,58,2016.0,364
F,58,2017.0,398
F,58,2018.0,391
F,58,2019.0,437
F,58,2020.0,376
F,58,2021.0,228
G,58,2000.0,1
G,58,2011.0,1
G,58,2013.0,104
G,58,2014.0,150
G,58,2015.0,176
G,58,2016.0,191
G,58,2017.0,175
G,58,2018.0,174
G,58,2019.0,166
G,58,2020.0,135
G,58,2021.0,126
N,58,2010.0,1
N,58,2011.0,1
N,58,2012.0,5
N,58,2013.0,418
N,58,2014.0,717
N,58,2015.0,879
N,58,2016.0,1100
N,58,2017.0,1176
N,58,2018.0,1345
N,58,2019.0,1614
N,58,2020.0,1761
N,58,2021.0,1137
-,59,2018.0,1
-,59,2019.0,2
A,59,2013.0,519
A,59,2014.0,1003
A,59,2015.0,1619
A,59,2016.0,2059
A,59,2017.0,1770
A,59,2018.0,2379
A,59,2019.0,3174
A,59,2020.0,2423
A,59,2021.0,1429
B,59,2013.0,2225
B,59,2014.0,5632
B,59,2015.0,5025
B,59,2016.0,6060
B,59,2017.0,5970
B,59,2018.0,5681
B,59,2019.0,6134
B,59,2020.0,5779
B,59,2021.0,3993
C,59,2000.0,3
C,59,2013.0,1896
C,59,2014.0,4702
C,59,2015.0,5104
C,59,2016.0,5937
C,59,2017.0,5795
C,59,2018.0,8770
C,59,2019.0,10023
C,59,2020.0,8247
C,59,2021.0,6241
D,59,2000.0,3
D,59,2009.0,2
D,59,2011.0,1
D,59,2012.0,2
D,59,2013.0,4476
D,59,2014.0,9302
D,59,2015.0,8647
D,59,2016.0,9514
D,59,2017.0,10828
D,59,2018.0,13181
D,59,2019.0,15565
D,59,2020.0,13678
D,59,2021.0,8475
E,59,2000.0,1
E,59,2011.0,1
E,59,2013.0,3923
E,59,2014.0,7943
E,59,2015.0,6723
E,59,2016.0,6959
E,59,2017.0,7671
E,59,2018.0,9412
E,59,2019.0,10428
E,59,2020.0,9384
E,59,2021.0,5815
F,59,2000.0,1
F,59,2012.0,1
F,59,2013.0,1724
F,59,2014.0,3207
F,59,2015.0,2462
F,59,2016.0,2325
F,59,2017.0,2569
F,59,2018.0,3149
F,59,2019.0,2934
F,59,2020.0,2486
F,59,2021.0,1483
G,59,2013.0,498
G,59,2014.0,822
G,59,2015.0,667
G,59,2016.0,603
G,59,2017.0,575
G,59,2018.0,1096
G,59,2019.0,889
G,59,2020.0,774
G,59,2021.0,274
N,59,2010.0,2
N,59,2011.0,6
N,59,2012.0,1
N,59,2013.0,3324
N,59,2014.0,6279
N,59,2015.0,6909
N,59,2016.0,8740
N,59,2017.0,9406
N,59,2018.0,11907
N,59,2019.0,13623
N,59,2020.0,10946
N,59,2021.0,7465
A,60,2013.0,112
A,60,2014.0,223
A,60,2015.0,369
A,60,2016.0,406
A,60,2017.0,523
A,60,2018.0,618
A,60,2019.0,611
A,60,2020.0,633
A,60,2021.0,320
B,60,2013.0,325
B,60,2014.0,1265
B,60,2015.0,1299
B,60,2016.0,1747
B,60,2017.0,1746
B,60,2018.0,1517
B,60,2019.0,1247
B,60,2020.0,2105
B,60,2021.0,1120
C,60,2013.0,595
C,60,2014.0,1296
C,60,2015.0,1676
C,60,2016.0,1165
C,60,2017.0,2016
C,60,2018.0,1843
C,60,2019.0,2802
C,60,2020.0,1978
C,60,2021.0,1184
D,60,2010.0,2
D,60,2013.0,1476
D,60,2014.0,3116
D,60,2015.0,3479
D,60,2016.0,2757
D,60,2017.0,3668
D,60,2018.0,3775
D,60,2019.0,3612
D,60,2020.0,3089
D,60,2021.0,2030
E,60,2011.0,1
E,60,2013.0,1653
E,60,2014.0,2862
E,60,2015.0,2802
E,60,2016.0,2819
E,60,2017.0,3087
E,60,2018.0,3079
E,60,2019.0,4252
E,60,2020.0,2999
E,60,2021.0,2087
F,60,2013.0,654
F,60,2014.0,1195
F,60,2015.0,1194
F,60,2016.0,1293
F,60,2017.0,1186
F,60,2018.0,1326
F,60,2019.0,1464
F,60,2020.0,1251
F,60,2021.0,811
G,60,2013.0,265
G,60,2014.0,500
G,60,2015.0,433
G,60,2016.0,500
G,60,2017.0,397
G,60,2018.0,431
G,60,2019.0,404
G,60,2020.0,405
G,60,2021.0,258
N,60,2013.0,581
N,60,2014.0,1190
N,60,2015.0,1423
N,60,2016.0,1498
N,60,2017.0,1810
N,60,2018.0,1947
N,60,2019.0,2061
N,60,2020.0,2772
N,60,2021.0,1456
A,61,2009.0,2
A,61,2013.0,79
A,61,2014.0,144
A,61,2015.0,191
A,61,2016.0,196
A,61,2017.0,241
A,61,2018.0,256
A,61,2019.0,274
A,61,2020.0,261
A,61,2021.0,157
B,61,2013.0,37
B,61,2014.0,182
B,61,2015.0,194
B,61,2016.0,282
B,61,2017.0,168
B,61,2018.0,146
B,61,2019.0,139
B,61,2020.0,165
B,61,2021.0,141
C,61,1899.0,1
C,61,2013.0,132
C,61,2014.0,221
C,61,2015.0,208
C,61,2016.0,279
C,61,2017.0,293
C,61,2018.0,489
C,61,2019.0,701
C,61,2020.0,682
C,61,2021.0,285
D,61,2013.0,460
D,61,2014.0,779
D,61,2015.0,704
D,61,2016.0,732
D,61,2017.0,849
D,61,2018.0,1246
D,61,2019.0,1699
D,61,2020.0,1359
D,61,2021.0,1047
E,61,2013.0,697
E,61,2014.0,1092
E,61,2015.0,1010
E,61,2016.0,869
E,61,2017.0,1088
E,61,2018.0,1189
E,61,2019.0,1595
E,61,2020.0,1380
E,61,2021.0,950
F,61,2013.0,377
F,61,2014.0,587
F,61,2015.0,482
F,61,2016.0,467
F,61,2017.0,539
F,61,2018.0,579
F,61,2019.0,716
F,61,2020.0,697
F,61,2021.0,468
G,61,2013.0,190
G,61,2014.0,286
G,61,2015.0,179
G,61,2016.0,178
G,61,2017.0,179
G,61,2018.0,186
G,61,2019.0,238
G,61,2020.0,215
G,61,2021.0,124
N,61,2013.0,310
N,61,2014.0,846
N,61,2015.0,906
N,61,2016.0,944
N,61,2017.0,1122
N,61,2018.0,1367
N,61,2019.0,1567
N,61,2020.0,1632
N,61,2021.0,1071
-,62,2019.0,1
A,62,2013.0,145
A,62,2014.0,794
A,62,2015.0,697
A,62,2016.0,1064
A,62,2017.0,1173
A,62,2018.0,1172
A,62,2019.0,1169
A,62,2020.0,1060
A,62,2021.0,805
B,62,2013.0,427
B,62,2014.0,2322
B,62,2015.0,2869
B,62,2016.0,2705
B,62,2017.0,2592
B,62,2018.0,2681
B,62,2019.0,3077
B,62,2020.0,1926
B,62,2021.0,1535
C,62,2000.0,2
C,62,2013.0,835
C,62,2014.0,3143
C,62,2015.0,2743
C,62,2016.0,2544
C,62,2017.0,2494
C,62,2018.0,3956
C,62,2019.0,4571
C,62,2020.0,3966
C,62,2021.0,2316
D,62,2000.0,1
D,62,2011.0,1
D,62,2012.0,1
D,62,2013.0,2301
D,62,2014.0,4702
D,62,2015.0,5112
D,62,2016.0,5202
D,62,2017.0,5284
D,62,2018.0,6542
D,62,2019.0,7931
D,62,2020.0,7758
D,62,2021.0,5071
D,62,2022.0,1
E,62,2013.0,2394
E,62,2014.0,4513
E,62,2015.0,4208
E,62,2016.0,4519
E,62,2017.0,4951
E,62,2018.0,5344
E,62,2019.0,6247
E,62,2020.0,5908
E,62,2021.0,3874
F,62,2000.0,1
F,62,2013.0,1249
F,62,2014.0,2121
F,62,2015.0,1933
F,62,2016.0,1960
F,62,2017.0,2105
F,62,2018.0,2140
F,62,2019.0,2400
F,62,2020.0,2157
F,62,2021.0,1466
G,62,2011.0,1
G,62,2013.0,448
G,62,2014.0,665
G,62,2015.0,569
G,62,2016.0,609
G,62,2017.0,588
G,62,2018.0,617
G,62,2019.0,638
G,62,2020.0,654
G,62,2021.0,431
N,62,2011.0,1
N,62,2013.0,2073
N,62,2014.0,4094
N,62,2015.0,4147
N,62,2016.0,3997
N,62,2017.0,4976
N,62,2018.0,6883
N,62,2019.0,8037
N,62,2020.0,6306
N,62,2021.0,4101
N,62,2027.0,1
A,63,2013.0,174
A,63,2014.0,569
A,63,2015.0,717
A,63,2016.0,936
A,63,2017.0,1077
A,63,2018.0,1319
A,63,2019.0,1311
A,63,2020.0,823
A,63,2021.0,506
B,63,2013.0,150
B,63,2014.0,1009
B,63,2015.0,1073
B,63,2016.0,1546
B,63,2017.0,1509
B,63,2018.0,1684
B,63,2019.0,1736
B,63,2020.0,2079
